order_id,store_id,customer_id,order_timestamp,order_date,order_hour,day_of_week,month,quarter,is_weekend,payment_method,order_value_inr,discount_amount_inr,delivery_charge_inr,platform_fee_inr,net_order_value_inr,pick_time_mins,pack_time_mins,dispatch_time_mins,travel_time_mins,total_delivery_mins,sla_met,distance_km,delivery_cost_inr,order_status,num_items,had_substitution,customer_rating,gross_profit_inr,is_profitable,order_hour_band,delivery_speed_band
ORD_00036144,STR_001,CUST_008259,2023-02-10 19:27:44,2023-02-10,19,Friday,2,1,False,Wallet,162.84,24.43,0,4.89,143.3,6.0,1.36,1.79,10.69,19.84,False,1.8,29.72,Delivered,9,False,5.0,113.58,True,Evening,15-25 mins
ORD_00289563,STR_008,CUST_046778,2023-12-08 18:24:04,2023-12-08,18,Friday,12,4,False,Card,234.82,0.0,0,7.04,241.86,3.64,1.89,2.39,8.01,15.93,False,2.13,31.89,Delivered,9,True,4.0,209.97,True,Evening,15-25 mins
ORD_00386254,STR_004,CUST_046207,2024-03-30 11:23:37,2024-03-30,11,Saturday,3,1,True,Card,362.64,18.13,0,10.88,355.39,2.0,2.1,1.49,3.0,8.59,True,0.47,24.9,RTO,11,True,,330.49,True,Morning,8-10 mins
ORD_00001965,STR_001,CUST_001024,2023-01-03 20:58:03,2023-01-03,20,Tuesday,1,1,False,UPI,352.37,52.86,0,10.57,310.08,4.38,2.43,3.29,3.0,13.1,False,0.35,19.91,Delivered,5,False,4.0,290.17,True,Evening,10-15 mins
ORD_00059466,STR_010,CUST_010419,2023-03-11 14:27:22,2023-03-11,14,Saturday,3,1,True,Card,227.37,0.0,0,6.82,234.19,4.87,1.83,1.0,4.66,12.36,False,1.25,22.81,Delivered,2,False,4.0,211.38,True,Afternoon,10-15 mins
ORD_00207623,STR_004,CUST_035318,2023-09-23 20:54:32,2023-09-23,20,Saturday,9,3,True,Card,605.19,0.0,0,18.16,623.35,4.56,2.36,2.11,8.3,17.33,False,1.53,29.99,RTO,3,False,,593.36,True,Evening,15-25 mins
ORD_00302329,STR_004,CUST_025034,2023-12-22 13:27:53,2023-12-22,13,Friday,12,4,False,Wallet,177.98,0.0,0,5.34,183.32,4.21,2.04,0.76,10.51,17.52,False,1.98,33.4,Delivered,11,False,5.0,149.92,True,Afternoon,15-25 mins
ORD_00304455,STR_004,CUST_006872,2023-12-24 11:43:24,2023-12-24,11,Sunday,12,4,True,Card,195.6,9.78,0,5.87,191.69,6.4,1.53,1.76,7.0,16.69,False,1.93,27.75,Delivered,3,False,5.0,163.94,True,Morning,15-25 mins
ORD_00299221,STR_007,CUST_002780,2023-12-18 19:40:14,2023-12-18,19,Monday,12,4,False,COD,464.77,0.0,0,13.94,478.71,8.1,2.91,0.98,7.95,19.94,False,1.13,27.36,RTO,6,False,,451.35,True,Evening,15-25 mins
ORD_00125255,STR_008,CUST_018678,2023-06-07 08:16:17,2023-06-07,8,Wednesday,6,2,False,UPI,163.94,8.2,0,4.92,160.66,6.74,1.6,1.54,3.0,12.88,False,0.47,17.42,Cancelled,6,False,,143.24,True,Morning,10-15 mins
ORD_00224829,STR_009,CUST_017412,2023-10-10 10:36:18,2023-10-10,10,Tuesday,10,4,False,Wallet,652.13,0.0,0,19.56,671.69,5.38,3.2,1.72,4.51,14.81,False,1.08,26.87,Delivered,2,False,1.0,644.82,True,Morning,10-15 mins
ORD_00331622,STR_009,CUST_020315,2024-01-21 16:55:59,2024-01-21,16,Sunday,1,1,True,Card,95.12,0.0,25,2.85,122.97,3.58,1.33,2.61,3.49,11.01,False,0.63,17.2,Delivered,8,False,4.0,105.77,True,Afternoon,10-15 mins
ORD_00309851,STR_004,CUST_016111,2023-12-30 10:44:49,2023-12-30,10,Saturday,12,4,True,UPI,155.11,7.76,0,4.65,152.0,6.87,2.16,1.4,3.99,14.420000000000002,False,0.44,18.15,Delivered,1,False,5.0,133.85,True,Morning,10-15 mins
ORD_00133614,STR_004,CUST_028726,2023-06-19 08:31:49,2023-06-19,8,Monday,6,2,False,UPI,139.63,6.98,25,4.19,161.84,6.44,2.27,1.33,6.35,16.39,False,1.56,24.73,Delivered,4,False,4.0,137.11,True,Morning,15-25 mins
ORD_00236384,STR_004,CUST_000228,2023-10-21 20:55:15,2023-10-21,20,Saturday,10,4,True,UPI,426.7,85.34,0,12.8,354.16,5.13,1.8,1.71,9.35,17.990000000000002,False,1.8,31.37,Delivered,11,False,5.0,322.79,True,Evening,15-25 mins
ORD_00137575,STR_001,CUST_002299,2023-06-25 07:23:32,2023-06-25,7,Sunday,6,2,True,Card,270.25,0.0,0,8.11,278.36,3.61,1.44,0.84,3.97,9.86,True,0.68,16.99,Delivered,1,False,5.0,261.37,True,Morning,8-10 mins
ORD_00212363,STR_006,CUST_025549,2023-09-29 11:07:30,2023-09-29,11,Friday,9,3,False,Card,743.47,0.0,0,22.3,765.77,3.59,2.32,1.38,8.35,15.64,False,1.72,34.43,Delivered,9,False,4.0,731.34,True,Morning,15-25 mins
ORD_00097188,STR_002,CUST_023234,2023-04-29 22:14:41,2023-04-29,22,Saturday,4,2,True,UPI,219.64,0.0,0,6.59,226.23,5.36,2.38,1.04,13.69,22.47,False,2.96,40.81,Delivered,10,False,5.0,185.42,True,Night,15-25 mins
ORD_00370406,STR_008,CUST_034907,2024-03-09 01:47:59,2024-03-09,1,Saturday,3,1,True,Card,768.71,76.87,0,23.06,714.9,6.2,1.7,1.65,7.15,16.700000000000003,False,0.98,21.3,Delivered,6,False,5.0,693.6,True,Late Night,15-25 mins
ORD_00260904,STR_010,CUST_023148,2023-11-11 13:15:34,2023-11-11,13,Saturday,11,4,True,Card,261.33,26.13,0,7.84,243.04,5.54,2.85,1.35,3.07,12.81,False,0.65,22.69,Delivered,3,False,5.0,220.35,True,Afternoon,10-15 mins
ORD_00214512,STR_007,CUST_013820,2023-10-01 19:43:32,2023-10-01,19,Sunday,10,4,True,UPI,160.53,0.0,0,4.82,165.35,4.35,1.71,1.29,8.48,15.83,False,1.51,25.51,Delivered,3,False,5.0,139.84,True,Evening,15-25 mins
ORD_00109922,STR_009,CUST_038097,2023-05-16 19:54:12,2023-05-16,19,Tuesday,5,2,False,UPI,601.23,0.0,0,18.04,619.27,6.1,2.11,0.79,11.23,20.23,False,1.94,30.82,Delivered,8,False,5.0,588.45,True,Evening,15-25 mins
ORD_00001487,STR_005,CUST_045573,2023-01-02 19:40:38,2023-01-02,19,Monday,1,1,False,UPI,270.17,0.0,0,8.11,278.28,2.0,1.61,0.69,9.61,13.91,False,1.51,24.72,Delivered,11,False,5.0,253.56,True,Evening,10-15 mins
ORD_00302045,STR_001,CUST_010700,2023-12-22 07:59:04,2023-12-22,7,Friday,12,4,False,Card,166.51,0.0,0,5.0,171.51,10.3,1.0,1.29,10.94,23.53,False,2.33,33.05,Delivered,11,False,4.0,138.46,True,Morning,15-25 mins
ORD_00387385,STR_006,CUST_032413,2024-03-31 19:52:37,2024-03-31,19,Sunday,3,1,True,UPI,633.48,0.0,0,19.0,652.48,4.54,2.6,1.26,12.0,20.4,False,1.61,27.45,Delivered,7,False,4.0,625.03,True,Evening,15-25 mins
ORD_00383060,STR_001,CUST_035907,2024-03-26 12:07:33,2024-03-26,12,Tuesday,3,1,False,Card,330.55,0.0,0,9.92,340.47,3.1,2.54,1.13,11.17,17.94,False,1.98,33.98,Delivered,8,False,4.0,306.49,True,Afternoon,15-25 mins
ORD_00310372,STR_008,CUST_011263,2023-12-30 05:03:09,2023-12-30,5,Saturday,12,4,True,Card,517.48,25.87,0,15.52,507.13,6.37,1.81,1.91,5.04,15.13,False,1.51,25.0,Delivered,7,False,4.0,482.13,True,Late Night,15-25 mins
ORD_00128118,STR_006,CUST_016246,2023-06-11 08:24:37,2023-06-11,8,Sunday,6,2,True,UPI,205.33,20.53,0,6.16,190.96,7.58,1.85,1.55,4.41,15.39,False,0.33,21.98,Delivered,7,False,2.0,168.98,True,Morning,15-25 mins
ORD_00401432,STR_009,CUST_015313,2024-04-18 13:37:32,2024-04-18,13,Thursday,4,2,False,Card,316.41,0.0,0,9.49,325.9,2.0,1.64,1.37,4.09,9.1,True,0.52,18.67,Delivered,7,False,4.0,307.23,True,Afternoon,8-10 mins
ORD_00067507,STR_001,CUST_002880,2023-03-22 13:22:29,2023-03-22,13,Wednesday,3,1,False,Card,289.04,14.45,0,8.67,283.26,3.76,2.16,1.83,6.09,13.84,False,1.06,23.84,Delivered,2,False,3.0,259.42,True,Afternoon,10-15 mins
ORD_00150876,STR_009,CUST_023361,2023-07-12 12:16:13,2023-07-12,12,Wednesday,7,3,False,COD,289.01,0.0,0,8.67,297.68,2.54,2.05,1.94,7.02,13.55,False,1.52,30.78,Delivered,7,False,5.0,266.9,True,Afternoon,10-15 mins
ORD_00195342,STR_007,CUST_007568,2023-09-07 21:11:07,2023-09-07,21,Thursday,9,3,False,Card,205.44,0.0,0,6.16,211.6,3.88,2.98,1.08,5.42,13.36,False,1.55,28.1,Delivered,11,False,4.0,183.5,True,Night,10-15 mins
ORD_00023798,STR_002,CUST_040555,2023-01-26 15:11:13,2023-01-26,15,Thursday,1,1,False,UPI,288.27,28.83,0,8.65,268.09,4.68,1.0,1.44,7.29,14.41,False,1.98,29.03,Delivered,1,False,5.0,239.06,True,Afternoon,10-15 mins
ORD_00264832,STR_004,CUST_016095,2023-11-15 13:58:40,2023-11-15,13,Wednesday,11,4,False,Card,156.06,23.41,0,4.68,137.33,6.77,1.81,1.5,6.97,17.05,False,1.36,28.16,Delivered,7,False,2.0,109.17,True,Afternoon,15-25 mins
ORD_00069311,STR_006,CUST_040168,2023-03-24 11:37:32,2023-03-24,11,Friday,3,1,False,Wallet,232.61,0.0,0,6.98,239.59,3.61,2.38,1.32,6.1,13.41,False,1.85,29.03,Delivered,7,False,2.0,210.56,True,Morning,10-15 mins
ORD_00258225,STR_007,CUST_011538,2023-11-09 07:02:42,2023-11-09,7,Thursday,11,4,False,UPI,337.14,16.86,0,10.11,330.39,6.71,1.0,2.37,3.0,13.08,False,0.56,15.78,Delivered,11,False,4.0,314.61,True,Morning,10-15 mins
ORD_00152875,STR_005,CUST_047869,2023-07-15 13:42:53,2023-07-15,13,Saturday,7,3,True,COD,299.34,29.93,0,8.98,278.39,4.66,2.26,1.35,5.07,13.34,False,1.24,23.8,Delivered,1,False,5.0,254.59,True,Afternoon,10-15 mins
ORD_00302995,STR_001,CUST_022335,2023-12-23 17:08:13,2023-12-23,17,Saturday,12,4,True,UPI,196.98,0.0,0,5.91,202.89,4.04,2.99,1.78,5.44,14.25,False,1.8,34.45,Delivered,11,False,5.0,168.44,True,Evening,10-15 mins
ORD_00026874,STR_004,CUST_046999,2023-01-29 11:01:25,2023-01-29,11,Sunday,1,1,True,UPI,242.96,12.15,0,7.29,238.1,4.64,1.8,1.06,3.0,10.5,False,0.82,21.02,Delivered,5,False,4.0,217.08,True,Morning,10-15 mins
ORD_00034762,STR_001,CUST_021953,2023-02-08 17:41:32,2023-02-08,17,Wednesday,2,1,False,Card,471.3,47.13,0,14.14,438.31,4.35,2.59,1.72,3.67,12.33,False,1.28,19.26,Delivered,7,False,4.0,419.05,True,Evening,10-15 mins
ORD_00408861,STR_002,CUST_004472,2024-04-28 22:04:48,2024-04-28,22,Sunday,4,2,True,UPI,410.5,20.52,0,12.31,402.29,4.17,3.89,0.8,4.58,13.44,False,1.28,27.14,Delivered,8,False,4.0,375.15,True,Night,10-15 mins
ORD_00141793,STR_004,CUST_032487,2023-07-01 08:38:11,2023-07-01,8,Saturday,7,3,True,UPI,370.63,74.13,0,11.12,307.62,5.07,3.1,1.91,7.53,17.61,False,1.57,25.32,Delivered,8,False,3.0,282.3,True,Morning,15-25 mins
ORD_00272753,STR_005,CUST_032795,2023-11-22 18:22:53,2023-11-22,18,Wednesday,11,4,False,Card,220.03,0.0,0,6.6,226.63,3.32,1.61,1.33,11.23,17.490000000000002,False,2.39,32.72,Delivered,10,False,4.0,193.91,True,Evening,15-25 mins
ORD_00303003,STR_002,CUST_036815,2023-12-23 22:16:41,2023-12-23,22,Saturday,12,4,True,UPI,541.16,0.0,0,16.23,557.39,6.16,1.88,1.59,9.82,19.45,False,2.55,41.18,Delivered,4,False,5.0,516.21,True,Night,15-25 mins
ORD_00267046,STR_005,CUST_006619,2023-11-17 16:19:41,2023-11-17,16,Friday,11,4,False,COD,276.83,55.37,0,8.3,229.76,2.0,2.97,2.5,4.26,11.73,False,1.02,20.97,Delivered,8,False,1.0,208.79,True,Afternoon,10-15 mins
ORD_00188743,STR_001,CUST_005603,2023-08-30 19:38:11,2023-08-30,19,Wednesday,8,3,False,Card,314.77,47.22,0,9.44,276.99,4.19,1.86,0.5,3.87,10.420000000000002,False,0.83,22.44,Delivered,8,False,5.0,254.55,True,Evening,10-15 mins
ORD_00320276,STR_002,CUST_006929,2024-01-10 06:16:38,2024-01-10,6,Wednesday,1,1,False,Card,302.44,30.24,0,9.07,281.27,7.77,2.96,1.63,6.51,18.87,False,1.46,22.7,Delivered,9,False,5.0,258.57,True,Morning,15-25 mins
ORD_00008925,STR_004,CUST_020062,2023-01-10 13:53:40,2023-01-10,13,Tuesday,1,1,False,Card,220.07,0.0,0,6.6,226.67,5.15,2.31,1.72,3.0,12.18,False,1.07,23.51,Delivered,2,False,4.0,203.16,True,Afternoon,10-15 mins
ORD_00106545,STR_004,CUST_048179,2023-05-12 15:37:26,2023-05-12,15,Friday,5,2,False,UPI,333.79,16.69,0,10.01,327.11,6.49,1.85,1.91,7.26,17.509999999999998,False,2.17,31.21,Delivered,3,False,5.0,295.9,True,Afternoon,15-25 mins
ORD_00078139,STR_007,CUST_028215,2023-04-04 13:43:12,2023-04-04,13,Tuesday,4,2,False,UPI,387.14,0.0,0,11.61,398.75,5.45,2.25,1.57,12.87,22.14,False,1.87,25.68,Delivered,5,True,5.0,373.07,True,Afternoon,15-25 mins
ORD_00026904,STR_004,CUST_030646,2023-01-29 12:47:58,2023-01-29,12,Sunday,1,1,True,UPI,236.36,0.0,0,7.09,243.45,3.38,2.58,1.22,4.88,12.06,False,0.63,18.15,Delivered,4,False,5.0,225.3,True,Afternoon,10-15 mins
ORD_00155999,STR_004,CUST_023660,2023-07-19 20:52:03,2023-07-19,20,Wednesday,7,3,False,Card,468.71,0.0,0,14.06,482.77,4.18,1.76,1.36,10.3,17.6,False,2.01,31.43,Delivered,4,False,5.0,451.34,True,Evening,15-25 mins
ORD_00446378,STR_004,CUST_026717,2024-06-20 10:12:11,2024-06-20,10,Thursday,6,2,False,UPI,402.38,40.24,0,12.07,374.21,4.16,2.88,0.97,4.08,12.09,False,1.48,24.19,Delivered,4,False,1.0,350.02,True,Morning,10-15 mins
ORD_00298662,STR_001,CUST_041048,2023-12-18 10:02:17,2023-12-18,10,Monday,12,4,False,UPI,357.31,35.73,0,10.72,332.3,4.83,1.75,1.34,3.0,10.92,False,0.52,21.17,Delivered,4,True,5.0,311.13,True,Morning,10-15 mins
ORD_00309509,STR_001,CUST_013164,2023-12-30 13:53:46,2023-12-30,13,Saturday,12,4,True,UPI,361.16,18.06,0,10.83,353.93,5.65,1.26,1.52,8.27,16.7,False,1.61,30.29,Delivered,5,False,4.0,323.64,True,Afternoon,15-25 mins
ORD_00289677,STR_010,CUST_045147,2023-12-08 20:33:14,2023-12-08,20,Friday,12,4,False,Card,400.08,20.0,0,12.0,392.08,3.69,3.15,1.05,10.12,18.009999999999998,False,1.61,25.86,Delivered,9,True,5.0,366.22,True,Evening,15-25 mins
ORD_00175773,STR_004,CUST_007802,2023-08-13 19:31:33,2023-08-13,19,Sunday,8,3,True,UPI,187.0,9.35,0,5.61,183.26,4.71,1.1,1.26,9.27,16.34,False,1.86,31.82,Delivered,1,False,3.0,151.44,True,Evening,15-25 mins
ORD_00318913,STR_006,CUST_003511,2024-01-08 16:08:01,2024-01-08,16,Monday,1,1,False,Card,159.34,0.0,0,4.78,164.12,5.57,3.01,1.55,3.0,13.13,False,0.49,22.52,Delivered,8,True,5.0,141.6,True,Afternoon,10-15 mins
ORD_00130585,STR_004,CUST_037143,2023-06-15 18:19:00,2023-06-15,18,Thursday,6,2,False,UPI,201.81,20.18,0,6.05,187.68,6.76,2.77,1.11,5.57,16.21,False,1.18,21.8,RTO,10,True,,165.88,True,Evening,15-25 mins
ORD_00443680,STR_004,CUST_021751,2024-06-16 21:52:28,2024-06-16,21,Sunday,6,2,True,UPI,298.54,14.93,0,8.96,292.57,3.28,2.83,1.86,4.98,12.95,False,0.89,23.48,Delivered,8,False,3.0,269.09,True,Night,10-15 mins
ORD_00358398,STR_006,CUST_033249,2024-02-23 20:04:59,2024-02-23,20,Friday,2,1,False,UPI,139.83,0.0,25,4.19,169.02,2.0,2.36,1.63,7.99,13.98,False,1.71,29.85,Cancelled,11,False,,139.17,True,Evening,10-15 mins
ORD_00373678,STR_001,CUST_020736,2024-03-14 21:18:17,2024-03-14,21,Thursday,3,1,False,Card,342.92,17.15,0,10.29,336.06,5.86,1.0,1.6,3.0,11.46,False,0.51,13.11,Delivered,7,False,5.0,322.95,True,Night,10-15 mins
ORD_00010445,STR_001,CUST_029748,2023-01-12 11:08:42,2023-01-12,11,Thursday,1,1,False,Wallet,336.46,0.0,0,10.09,346.55,6.24,2.93,2.15,3.0,14.32,False,0.64,16.14,Delivered,3,False,4.0,330.41,True,Morning,10-15 mins
ORD_00055667,STR_010,CUST_047629,2023-03-06 15:11:33,2023-03-06,15,Monday,3,1,False,Card,1300.87,0.0,0,39.03,1339.9,7.44,3.0,1.49,5.45,17.380000000000003,False,1.39,27.03,Delivered,9,False,4.0,1312.87,True,Afternoon,15-25 mins
ORD_00237261,STR_009,CUST_016916,2023-10-21 18:54:47,2023-10-21,18,Saturday,10,4,True,UPI,166.66,0.0,0,5.0,171.66,5.05,1.03,1.5,3.22,10.8,False,1.2,31.33,Cancelled,7,False,,140.33,True,Evening,10-15 mins
ORD_00397215,STR_005,CUST_037035,2024-04-13 21:27:10,2024-04-13,21,Saturday,4,2,True,Card,184.61,36.92,0,5.54,153.23,4.08,2.3,1.83,3.0,11.21,False,0.81,19.63,Delivered,3,False,5.0,133.6,True,Night,10-15 mins
ORD_00431254,STR_007,CUST_023727,2024-05-29 09:50:11,2024-05-29,9,Wednesday,5,2,False,UPI,132.47,13.25,25,3.97,148.19,7.08,1.86,1.58,11.11,21.63,False,2.2,28.99,Delivered,7,False,3.0,119.2,True,Morning,15-25 mins
ORD_00136733,STR_002,CUST_033996,2023-06-24 14:39:36,2023-06-24,14,Saturday,6,2,True,Card,279.98,0.0,0,8.4,288.38,2.73,3.51,1.56,10.43,18.23,False,2.86,36.93,Delivered,11,False,4.0,251.45,True,Afternoon,15-25 mins
ORD_00008181,STR_005,CUST_035137,2023-01-09 21:12:04,2023-01-09,21,Monday,1,1,False,COD,103.48,10.35,25,3.1,121.23,4.76,2.77,1.37,7.62,16.52,False,2.08,28.91,Delivered,11,True,5.0,92.32,True,Night,15-25 mins
ORD_00195226,STR_006,CUST_039448,2023-09-07 08:32:48,2023-09-07,8,Thursday,9,3,False,Wallet,219.29,0.0,0,6.58,225.87,3.52,2.21,1.78,11.21,18.72,False,2.6,35.61,Delivered,11,False,3.0,190.26,True,Morning,15-25 mins
ORD_00393123,STR_008,CUST_043353,2024-04-07 16:35:00,2024-04-07,16,Sunday,4,2,True,COD,161.72,8.09,0,4.85,158.48,6.26,2.5,2.57,3.65,14.98,False,0.78,17.57,Delivered,10,False,4.0,140.91,True,Afternoon,10-15 mins
ORD_00108922,STR_004,CUST_044269,2023-05-15 09:50:36,2023-05-15,9,Monday,5,2,False,UPI,352.13,17.61,0,10.56,345.08,6.46,1.78,1.12,3.0,12.36,False,1.45,29.79,Delivered,2,False,4.0,315.29,True,Morning,10-15 mins
ORD_00208327,STR_002,CUST_039467,2023-09-24 12:21:25,2023-09-24,12,Sunday,9,3,True,Card,114.17,5.71,25,3.43,136.89,6.15,1.32,1.51,17.08,26.06,False,2.81,38.67,Delivered,4,False,5.0,98.22,True,Afternoon,>25 mins
ORD_00433319,STR_007,CUST_022081,2024-06-01 19:07:47,2024-06-01,19,Saturday,6,2,True,Card,313.02,15.65,0,9.39,306.76,3.07,1.72,1.12,4.43,10.34,False,0.7,17.04,Delivered,11,False,4.0,289.72,True,Evening,10-15 mins
ORD_00216413,STR_004,CUST_011766,2023-10-03 19:30:53,2023-10-03,19,Tuesday,10,4,False,UPI,64.93,3.25,25,1.95,88.63,8.72,3.67,2.13,6.84,21.36,False,1.08,22.12,Delivered,5,False,5.0,66.51,True,Evening,15-25 mins
ORD_00441167,STR_008,CUST_012184,2024-06-12 12:44:39,2024-06-12,12,Wednesday,6,2,False,UPI,515.67,25.78,0,15.47,505.36,6.36,2.13,2.49,8.69,19.67,False,1.27,23.43,Delivered,1,False,4.0,481.93,True,Afternoon,15-25 mins
ORD_00035366,STR_009,CUST_049374,2023-02-08 18:43:56,2023-02-08,18,Wednesday,2,1,False,UPI,276.02,13.8,0,8.28,270.5,2.29,1.65,0.5,3.58,8.02,True,1.47,35.41,Delivered,2,False,3.0,235.09,True,Evening,8-10 mins
ORD_00088433,STR_008,CUST_018414,2023-04-17 20:23:42,2023-04-17,20,Monday,4,2,False,UPI,288.78,0.0,0,8.66,297.44,6.75,2.73,1.79,3.0,14.27,False,0.67,18.5,Delivered,6,False,4.0,278.94,True,Evening,10-15 mins
ORD_00205548,STR_007,CUST_003138,2023-09-20 08:32:45,2023-09-20,8,Wednesday,9,3,False,UPI,735.47,0.0,0,22.06,757.53,6.28,2.68,1.97,8.17,19.1,False,1.66,25.84,Delivered,4,False,5.0,731.69,True,Morning,15-25 mins
ORD_00074335,STR_001,CUST_022992,2023-03-31 12:22:30,2023-03-31,12,Friday,3,1,False,UPI,209.18,10.46,0,6.28,205.0,5.91,3.25,2.23,7.85,19.24,False,1.69,30.58,Delivered,9,False,5.0,174.42,True,Afternoon,15-25 mins
ORD_00291723,STR_008,CUST_006574,2023-12-10 20:33:11,2023-12-10,20,Sunday,12,4,True,UPI,204.02,0.0,0,6.12,210.14,3.87,1.0,0.75,13.06,18.68,False,2.22,38.47,Delivered,11,False,5.0,171.67,True,Evening,15-25 mins
ORD_00154462,STR_002,CUST_006535,2023-07-17 19:11:20,2023-07-17,19,Monday,7,3,False,UPI,161.9,0.0,0,4.86,166.76,5.5,1.52,1.7,5.48,14.2,False,1.32,27.14,Delivered,1,False,5.0,139.62,True,Evening,10-15 mins
ORD_00249839,STR_001,CUST_030233,2023-11-02 07:25:16,2023-11-02,7,Thursday,11,4,False,Card,101.32,10.13,25,3.04,119.23,4.85,1.9,1.17,4.79,12.71,False,0.96,28.19,Cancelled,4,False,,91.04,True,Morning,10-15 mins
ORD_00351405,STR_005,CUST_008025,2024-02-14 09:21:05,2024-02-14,9,Wednesday,2,1,False,COD,438.46,87.69,0,13.15,363.92,2.39,2.01,1.96,6.59,12.95,False,1.62,32.43,RTO,8,False,,331.49,True,Morning,10-15 mins
ORD_00248827,STR_001,CUST_026572,2023-11-01 09:52:39,2023-11-01,9,Wednesday,11,4,False,COD,274.99,0.0,0,8.25,283.24,7.51,2.89,0.81,3.81,15.02,False,1.5,26.97,Cancelled,2,False,,256.27,True,Morning,15-25 mins
ORD_00170075,STR_003,CUST_017624,2023-08-06 17:02:18,2023-08-06,17,Sunday,8,3,True,COD,502.15,25.11,0,15.06,492.1,3.72,2.63,1.04,7.74,15.13,False,1.86,30.23,Delivered,10,False,4.0,461.87,True,Evening,15-25 mins
ORD_00035764,STR_005,CUST_023333,2023-02-09 17:00:17,2023-02-09,17,Thursday,2,1,False,UPI,199.65,0.0,0,5.99,205.64,5.18,1.42,1.21,5.26,13.07,False,1.41,26.18,Delivered,10,False,4.0,179.46,True,Evening,10-15 mins
ORD_00232572,STR_007,CUST_001061,2023-10-17 13:53:06,2023-10-17,13,Tuesday,10,4,False,UPI,274.34,41.15,0,8.23,241.42,7.94,2.25,1.43,7.97,19.59,False,1.48,26.19,Delivered,5,False,3.0,215.23,True,Afternoon,15-25 mins
ORD_00176737,STR_006,CUST_018375,2023-08-14 14:42:14,2023-08-14,14,Monday,8,3,False,COD,359.36,17.97,0,10.78,352.17,6.58,1.08,1.87,11.89,21.42,False,2.95,43.23,RTO,3,False,,308.94,True,Afternoon,15-25 mins
ORD_00446730,STR_009,CUST_020302,2024-06-20 18:01:15,2024-06-20,18,Thursday,6,2,False,COD,366.35,54.95,0,10.99,322.39,5.48,1.96,1.24,5.26,13.94,False,1.02,24.2,Cancelled,6,False,,298.19,True,Evening,10-15 mins
ORD_00448610,STR_004,CUST_016967,2024-06-23 21:35:07,2024-06-23,21,Sunday,6,2,True,UPI,253.31,38.0,0,7.6,222.91,5.69,3.09,1.5,3.0,13.28,False,0.77,18.33,Cancelled,8,False,,204.58,True,Night,10-15 mins
ORD_00246976,STR_003,CUST_044673,2023-10-30 19:29:05,2023-10-30,19,Monday,10,4,False,UPI,171.77,8.59,0,5.15,168.33,6.69,1.18,1.5,5.55,14.920000000000002,False,1.45,28.78,Delivered,5,False,5.0,139.55,True,Evening,10-15 mins
ORD_00352331,STR_007,CUST_012645,2024-02-15 11:04:59,2024-02-15,11,Thursday,2,1,False,UPI,697.59,0.0,0,20.93,718.52,2.48,1.86,1.87,3.87,10.08,False,1.5,25.24,Cancelled,3,False,,693.28,True,Morning,10-15 mins
ORD_00158083,STR_003,CUST_004197,2023-07-22 23:57:36,2023-07-22,23,Saturday,7,3,True,Card,203.49,10.17,0,6.1,199.42,6.7,2.36,1.26,3.0,13.32,False,0.92,16.71,Delivered,9,True,5.0,182.71,True,Night,10-15 mins
ORD_00079045,STR_010,CUST_044397,2023-04-05 06:30:31,2023-04-05,6,Wednesday,4,2,False,Card,377.17,18.86,0,11.32,369.63,8.27,3.11,1.53,7.83,20.74,False,2.21,35.23,Delivered,9,False,4.0,334.4,True,Morning,15-25 mins
ORD_00248937,STR_002,CUST_009652,2023-11-01 17:54:37,2023-11-01,17,Wednesday,11,4,False,UPI,477.98,47.8,0,14.34,444.52,8.72,1.87,1.68,3.0,15.27,False,0.46,20.2,Delivered,2,False,5.0,424.32,True,Evening,15-25 mins
ORD_00056320,STR_009,CUST_001779,2023-03-07 12:15:07,2023-03-07,12,Tuesday,3,1,False,Card,294.67,0.0,0,8.84,303.51,4.87,1.15,1.02,8.95,15.989999999999998,False,1.62,28.39,Delivered,11,False,2.0,275.12,True,Afternoon,15-25 mins
ORD_00275543,STR_001,CUST_019822,2023-11-25 22:26:31,2023-11-25,22,Saturday,11,4,True,Card,368.45,0.0,0,11.05,379.5,9.06,3.16,2.36,3.0,17.58,False,0.54,20.23,Delivered,1,False,5.0,359.27,True,Night,15-25 mins
ORD_00098503,STR_006,CUST_011596,2023-04-30 12:06:24,2023-04-30,12,Sunday,4,2,True,UPI,383.97,0.0,0,11.52,395.49,8.73,1.32,1.96,7.25,19.26,False,1.67,28.22,Delivered,11,False,5.0,367.27,True,Afternoon,15-25 mins
ORD_00157718,STR_008,CUST_042765,2023-07-21 10:54:57,2023-07-21,10,Friday,7,3,False,UPI,128.08,6.4,25,3.84,150.52,5.19,1.61,1.61,7.1,15.51,False,1.8,31.35,Delivered,8,False,3.0,119.17,True,Morning,15-25 mins
ORD_00254991,STR_005,CUST_000492,2023-11-06 11:43:13,2023-11-06,11,Monday,11,4,False,Card,372.35,0.0,0,11.17,383.52,3.94,2.63,1.89,11.06,19.520000000000003,False,2.6,32.07,Delivered,3,True,5.0,351.45,True,Morning,15-25 mins
ORD_00319237,STR_010,CUST_025592,2024-01-08 14:23:37,2024-01-08,14,Monday,1,1,False,UPI,288.6,43.29,0,8.66,253.97,5.52,1.88,1.85,9.67,18.92,False,2.04,31.37,Cancelled,7,False,,222.6,True,Afternoon,15-25 mins
