item_id,order_id,store_id,sku_id,category,quantity,unit_price_inr,unit_cost_inr,item_total_inr,item_margin_inr,is_substituted,order_date,item_margin_pct
ITM_000840163,ORD_00140126,STR_009,SKU_0020,Fruits & Vegetables,2,37.0,30.0,74.0,14.0,False,2023-06-28,0.1892
ITM_000071067,ORD_00011949,STR_009,SKU_0423,Baby & Kids,1,394.0,276.0,394.0,118.0,False,2023-01-13,0.2995
ITM_000114297,ORD_00019143,STR_003,SKU_0112,Dairy & Eggs,1,60.0,50.0,60.0,10.0,False,2023-01-21,0.1667
ITM_000363094,ORD_00060610,STR_002,SKU_0222,Beverages,2,72.0,58.0,144.0,28.0,False,2023-03-13,0.1944
ITM_000943720,ORD_00157418,STR_004,SKU_0277,Personal Care,1,10.0,7.0,10.0,3.0,False,2023-07-21,0.3
ITM_002532021,ORD_00422019,STR_008,SKU_0144,Packaged Food,1,121.0,94.0,121.0,27.0,False,2024-05-16,0.2231
ITM_002169167,ORD_00361526,STR_003,SKU_0129,Packaged Food,1,54.0,42.0,54.0,12.0,False,2024-02-27,0.2222
ITM_002147245,ORD_00357856,STR_007,SKU_0031,Fruits & Vegetables,2,75.0,62.0,150.0,26.0,False,2024-02-22,0.1733
ITM_002255938,ORD_00375932,STR_010,SKU_0415,Baby & Kids,1,267.0,187.0,267.0,80.0,False,2024-03-16,0.2996
ITM_001075783,ORD_00179421,STR_003,SKU_0352,Household,1,157.0,119.0,157.0,38.0,False,2023-08-18,0.242
ITM_002447059,ORD_00407845,STR_001,SKU_0048,Fruits & Vegetables,2,89.0,73.0,178.0,32.0,False,2024-04-27,0.1798
ITM_001089167,ORD_00181627,STR_008,SKU_0072,Dairy & Eggs,1,104.0,87.0,104.0,17.0,False,2023-08-20,0.1635
ITM_000684132,ORD_00114188,STR_009,SKU_0112,Dairy & Eggs,3,60.0,50.0,180.0,30.0,False,2023-05-22,0.1667
ITM_000069886,ORD_00011750,STR_007,SKU_0002,Fruits & Vegetables,1,42.0,34.0,42.0,8.0,False,2023-01-13,0.1905
ITM_000311590,ORD_00052042,STR_005,SKU_0183,Packaged Food,2,64.0,50.0,128.0,28.0,False,2023-03-02,0.2188
ITM_000505090,ORD_00084289,STR_006,SKU_0231,Beverages,4,70.0,56.0,280.0,56.0,False,2023-04-12,0.2
ITM_000498564,ORD_00083220,STR_001,SKU_0060,Fruits & Vegetables,1,52.0,43.0,52.0,9.0,False,2023-04-11,0.1731
ITM_000601240,ORD_00100386,STR_004,SKU_0346,Household,1,246.0,187.0,246.0,59.0,False,2023-05-03,0.2398
ITM_001333973,ORD_00222464,STR_007,SKU_0081,Dairy & Eggs,2,106.0,89.0,212.0,34.0,False,2023-10-08,0.1604
ITM_001497936,ORD_00249736,STR_010,SKU_0338,Household,2,16.0,12.0,32.0,8.0,False,2023-11-01,0.25
ITM_000174192,ORD_00029152,STR_009,SKU_0351,Household,1,131.0,100.0,131.0,31.0,False,2023-01-31,0.2366
ITM_002442815,ORD_00407142,STR_002,SKU_0180,Packaged Food,1,160.0,125.0,160.0,35.0,False,2024-04-26,0.2188
ITM_001131827,ORD_00188729,STR_010,SKU_0056,Fruits & Vegetables,1,71.0,58.0,71.0,13.0,False,2023-08-29,0.1831
ITM_001080597,ORD_00180206,STR_004,SKU_0022,Fruits & Vegetables,1,64.0,52.0,64.0,12.0,False,2023-08-19,0.1875
ITM_000859726,ORD_00143373,STR_001,SKU_0262,Personal Care,1,284.0,204.0,284.0,80.0,False,2023-07-03,0.2817
ITM_001127136,ORD_00187952,STR_009,SKU_0258,Personal Care,1,173.0,125.0,173.0,48.0,False,2023-08-28,0.2775
ITM_001158877,ORD_00193227,STR_008,SKU_0181,Packaged Food,1,111.0,87.0,111.0,24.0,False,2023-09-04,0.2162
ITM_002716756,ORD_00452826,STR_008,SKU_0331,Household,1,159.0,121.0,159.0,38.0,False,2024-06-29,0.239
ITM_001921352,ORD_00320130,STR_001,SKU_0271,Personal Care,4,234.0,168.0,936.0,264.0,False,2024-01-10,0.2821
ITM_000563641,ORD_00094085,STR_010,SKU_0410,Baby & Kids,1,116.0,81.0,116.0,35.0,False,2023-04-24,0.3017
ITM_002275566,ORD_00379167,STR_002,SKU_0107,Dairy & Eggs,1,93.0,78.0,93.0,15.0,False,2024-03-21,0.1613
ITM_002657468,ORD_00442976,STR_005,SKU_0212,Beverages,1,28.0,22.0,28.0,6.0,False,2024-06-15,0.2143
ITM_001269429,ORD_00211686,STR_006,SKU_0378,Baby & Kids,1,462.0,323.0,462.0,139.0,False,2023-09-28,0.3009
ITM_002231284,ORD_00371797,STR_004,SKU_0233,Beverages,1,121.0,97.0,121.0,24.0,False,2024-03-11,0.1983
ITM_001282264,ORD_00213835,STR_002,SKU_0015,Fruits & Vegetables,2,60.0,49.0,120.0,22.0,False,2023-10-01,0.1833
ITM_002132458,ORD_00355445,STR_004,SKU_0064,Dairy & Eggs,2,111.0,93.0,222.0,36.0,False,2024-02-19,0.1622
ITM_002076110,ORD_00346057,STR_007,SKU_0118,Dairy & Eggs,2,90.0,76.0,180.0,28.0,False,2024-02-07,0.1556
ITM_001711483,ORD_00285293,STR_009,SKU_0051,Fruits & Vegetables,1,24.0,20.0,24.0,4.0,False,2023-12-03,0.1667
ITM_001494879,ORD_00249240,STR_005,SKU_0058,Fruits & Vegetables,1,61.0,50.0,61.0,11.0,False,2023-11-01,0.1803
ITM_001492782,ORD_00248905,STR_002,SKU_0344,Household,4,298.0,226.0,1192.0,288.0,False,2023-11-01,0.2416
ITM_002080908,ORD_00346859,STR_009,SKU_0110,Dairy & Eggs,2,35.0,29.0,70.0,12.0,False,2024-02-08,0.1714
ITM_000911267,ORD_00151947,STR_004,SKU_0259,Personal Care,3,172.0,124.0,516.0,144.0,False,2023-07-14,0.2791
ITM_001195940,ORD_00199457,STR_008,SKU_0074,Dairy & Eggs,1,82.0,69.0,82.0,13.0,False,2023-09-12,0.1585
ITM_000658908,ORD_00109992,STR_001,SKU_0168,Packaged Food,1,229.0,179.0,229.0,50.0,False,2023-05-17,0.2183
ITM_001022518,ORD_00170568,STR_007,SKU_0121,Dairy & Eggs,1,137.0,115.0,137.0,22.0,False,2023-08-06,0.1606
ITM_000902104,ORD_00150433,STR_004,SKU_0304,Personal Care,2,237.0,171.0,474.0,132.0,False,2023-07-12,0.2785
ITM_002242869,ORD_00373747,STR_002,SKU_0233,Beverages,1,121.0,97.0,121.0,24.0,False,2024-03-14,0.1983
ITM_000162397,ORD_00027160,STR_006,SKU_0319,Household,1,152.0,116.0,152.0,36.0,False,2023-01-29,0.2368
ITM_002649353,ORD_00441609,STR_005,SKU_0214,Beverages,2,63.0,50.0,126.0,26.0,False,2024-06-13,0.2063
ITM_002659184,ORD_00443256,STR_008,SKU_0021,Fruits & Vegetables,4,66.0,54.0,264.0,48.0,False,2024-06-15,0.1818
ITM_000407961,ORD_00068113,STR_010,SKU_0245,Beverages,4,183.0,146.0,732.0,148.0,False,2023-03-22,0.2022
ITM_001138137,ORD_00189774,STR_005,SKU_0272,Personal Care,1,144.0,104.0,144.0,40.0,False,2023-08-31,0.2778
ITM_001557530,ORD_00259676,STR_001,SKU_0154,Packaged Food,2,267.0,208.0,534.0,118.0,False,2023-11-11,0.221
ITM_000365161,ORD_00060963,STR_006,SKU_0058,Fruits & Vegetables,1,61.0,50.0,61.0,11.0,False,2023-03-13,0.1803
ITM_001514722,ORD_00252501,STR_005,SKU_0070,Dairy & Eggs,4,143.0,120.0,572.0,92.0,False,2023-11-04,0.1608
ITM_002599311,ORD_00433192,STR_005,SKU_0374,Baby & Kids,1,424.0,297.0,424.0,127.0,False,2024-06-01,0.2995
ITM_000968285,ORD_00161540,STR_006,SKU_0013,Fruits & Vegetables,2,61.0,50.0,122.0,22.0,False,2023-07-26,0.1803
ITM_002316338,ORD_00385984,STR_001,SKU_0223,Beverages,1,161.0,129.0,161.0,32.0,False,2024-03-30,0.1988
ITM_002326350,ORD_00387675,STR_008,SKU_0239,Beverages,1,10.0,8.0,10.0,2.0,False,2024-03-31,0.2
ITM_000006938,ORD_00001190,STR_002,SKU_0126,Packaged Food,2,23.0,18.0,46.0,10.0,False,2023-01-02,0.2174
ITM_000412875,ORD_00068945,STR_001,SKU_0258,Personal Care,1,173.0,125.0,173.0,48.0,False,2023-03-24,0.2775
ITM_000836742,ORD_00139537,STR_009,SKU_0009,Fruits & Vegetables,1,46.0,38.0,46.0,8.0,False,2023-06-27,0.1739
ITM_002111266,ORD_00351883,STR_001,SKU_0047,Fruits & Vegetables,2,57.0,47.0,114.0,20.0,False,2024-02-15,0.1754
ITM_001206884,ORD_00201306,STR_005,SKU_0162,Packaged Food,1,109.0,85.0,109.0,24.0,False,2023-09-15,0.2202
ITM_001407516,ORD_00234666,STR_007,SKU_0165,Packaged Food,2,214.0,167.0,428.0,94.0,False,2023-10-19,0.2196
ITM_000990258,ORD_00165167,STR_010,SKU_0466,Snacks & Confectionery,2,55.0,37.0,110.0,36.0,False,2023-07-30,0.3273
ITM_002696851,ORD_00449523,STR_006,SKU_0220,Beverages,1,109.0,87.0,109.0,22.0,False,2024-06-24,0.2018
ITM_002451166,ORD_00408529,STR_008,SKU_0069,Dairy & Eggs,2,86.0,72.0,172.0,28.0,False,2024-04-27,0.1628
ITM_001933411,ORD_00322167,STR_004,SKU_0177,Packaged Food,1,149.0,116.0,149.0,33.0,False,2024-01-12,0.2215
ITM_001638247,ORD_00273068,STR_007,SKU_0016,Fruits & Vegetables,1,48.0,39.0,48.0,9.0,False,2023-11-22,0.1875
ITM_000318925,ORD_00053281,STR_002,SKU_0329,Household,1,229.0,174.0,229.0,55.0,False,2023-03-04,0.2402
ITM_001042393,ORD_00173868,STR_002,SKU_0029,Fruits & Vegetables,1,47.0,39.0,47.0,8.0,False,2023-08-11,0.1702
ITM_002531766,ORD_00421977,STR_007,SKU_0213,Beverages,1,150.0,120.0,150.0,30.0,False,2024-05-16,0.2
ITM_002600579,ORD_00433402,STR_008,SKU_0022,Fruits & Vegetables,4,64.0,52.0,256.0,48.0,False,2024-06-01,0.1875
ITM_002419664,ORD_00403292,STR_001,SKU_0137,Packaged Food,3,118.0,92.0,354.0,78.0,False,2024-04-21,0.2203
ITM_000793342,ORD_00132331,STR_009,SKU_0319,Household,2,152.0,116.0,304.0,72.0,False,2023-06-17,0.2368
ITM_002547180,ORD_00424589,STR_002,SKU_0035,Fruits & Vegetables,1,31.0,25.0,31.0,6.0,False,2024-05-20,0.1935
ITM_000126659,ORD_00021208,STR_002,SKU_0104,Dairy & Eggs,2,35.0,29.0,70.0,12.0,False,2023-01-23,0.1714
ITM_001746973,ORD_00291154,STR_003,SKU_0181,Packaged Food,2,111.0,87.0,222.0,48.0,False,2023-12-10,0.2162
ITM_001243947,ORD_00207449,STR_003,SKU_0049,Fruits & Vegetables,1,47.0,39.0,47.0,8.0,False,2023-09-23,0.1702
ITM_000190398,ORD_00031838,STR_006,SKU_0130,Packaged Food,1,94.0,73.0,94.0,21.0,False,2023-02-04,0.2234
ITM_002007656,ORD_00334546,STR_004,SKU_0315,Household,1,129.0,98.0,129.0,31.0,False,2024-01-25,0.2403
ITM_001045901,ORD_00174443,STR_010,SKU_0006,Fruits & Vegetables,3,36.0,30.0,108.0,18.0,False,2023-08-11,0.1667
ITM_002299742,ORD_00383214,STR_003,SKU_0363,Household,4,97.0,74.0,388.0,92.0,False,2024-03-26,0.2371
ITM_000720814,ORD_00120291,STR_007,SKU_0034,Fruits & Vegetables,1,52.0,43.0,52.0,9.0,False,2023-05-31,0.1731
ITM_000772095,ORD_00128781,STR_006,SKU_0304,Personal Care,1,237.0,171.0,237.0,66.0,False,2023-06-12,0.2785
ITM_002230679,ORD_00371684,STR_002,SKU_0186,Packaged Food,1,181.0,141.0,181.0,40.0,False,2024-03-11,0.221
ITM_001560023,ORD_00260080,STR_004,SKU_0029,Fruits & Vegetables,2,47.0,39.0,94.0,16.0,False,2023-11-11,0.1702
ITM_001896280,ORD_00316035,STR_010,SKU_0060,Fruits & Vegetables,1,52.0,43.0,52.0,9.0,False,2024-01-05,0.1731
ITM_000920463,ORD_00153494,STR_002,SKU_0102,Dairy & Eggs,1,116.0,97.0,116.0,19.0,False,2023-07-16,0.1638
ITM_002097487,ORD_00349609,STR_010,SKU_0372,Household,1,137.0,104.0,137.0,33.0,False,2024-02-11,0.2409
ITM_002506403,ORD_00417749,STR_008,SKU_0143,Packaged Food,1,138.0,108.0,138.0,30.0,False,2024-05-10,0.2174
ITM_001841389,ORD_00306883,STR_010,SKU_0285,Personal Care,1,195.0,140.0,195.0,55.0,False,2023-12-26,0.2821
ITM_002382753,ORD_00397117,STR_004,SKU_0015,Fruits & Vegetables,2,60.0,49.0,120.0,22.0,False,2024-04-13,0.1833
ITM_002416488,ORD_00402773,STR_006,SKU_0024,Fruits & Vegetables,1,65.0,53.0,65.0,12.0,False,2024-04-20,0.1846
ITM_000524302,ORD_00087510,STR_006,SKU_0421,Baby & Kids,1,147.0,103.0,147.0,44.0,False,2023-04-16,0.2993
ITM_000753530,ORD_00125710,STR_006,SKU_0304,Personal Care,2,237.0,171.0,474.0,132.0,False,2023-06-08,0.2785
ITM_000719880,ORD_00120138,STR_005,SKU_0007,Fruits & Vegetables,1,25.0,20.0,25.0,5.0,False,2023-05-31,0.2
ITM_000782112,ORD_00130453,STR_002,SKU_0076,Dairy & Eggs,1,119.0,100.0,119.0,19.0,False,2023-06-15,0.1597
ITM_000049640,ORD_00008319,STR_006,SKU_0142,Packaged Food,3,88.0,69.0,264.0,57.0,False,2023-01-09,0.2159
ITM_000490805,ORD_00081908,STR_005,SKU_0112,Dairy & Eggs,2,60.0,50.0,120.0,20.0,False,2023-04-09,0.1667
ITM_001805700,ORD_00300910,STR_007,SKU_0403,Baby & Kids,1,474.0,332.0,474.0,142.0,False,2023-12-20,0.2996
ITM_001426899,ORD_00237933,STR_004,SKU_0001,Fruits & Vegetables,1,55.0,45.0,55.0,10.0,False,2023-10-22,0.1818
ITM_001573654,ORD_00262312,STR_010,SKU_0063,Dairy & Eggs,1,37.0,31.0,37.0,6.0,False,2023-11-12,0.1622
ITM_000802997,ORD_00133953,STR_009,SKU_0043,Fruits & Vegetables,1,41.0,34.0,41.0,7.0,False,2023-06-19,0.1707
ITM_001795783,ORD_00299246,STR_008,SKU_0120,Dairy & Eggs,1,129.0,108.0,129.0,21.0,False,2023-12-18,0.1628
ITM_000244405,ORD_00040867,STR_001,SKU_0218,Beverages,1,62.0,50.0,62.0,12.0,False,2023-02-16,0.1935
ITM_000999818,ORD_00166761,STR_002,SKU_0083,Dairy & Eggs,1,108.0,91.0,108.0,17.0,False,2023-08-02,0.1574
ITM_000111319,ORD_00018656,STR_008,SKU_0049,Fruits & Vegetables,1,47.0,39.0,47.0,8.0,False,2023-01-20,0.1702
ITM_002189362,ORD_00364874,STR_007,SKU_0133,Packaged Food,1,10.0,8.0,10.0,2.0,False,2024-03-02,0.2
ITM_002056112,ORD_00342657,STR_005,SKU_0017,Fruits & Vegetables,1,15.0,12.0,15.0,3.0,False,2024-02-03,0.2
ITM_000864574,ORD_00144195,STR_003,SKU_0350,Household,2,188.0,143.0,376.0,90.0,False,2023-07-04,0.2394
ITM_001537488,ORD_00256325,STR_008,SKU_0202,Beverages,2,47.0,38.0,94.0,18.0,False,2023-11-07,0.1915
ITM_001066868,ORD_00177911,STR_002,SKU_0045,Fruits & Vegetables,1,68.0,56.0,68.0,12.0,False,2023-08-16,0.1765
ITM_001295392,ORD_00216014,STR_010,SKU_0104,Dairy & Eggs,2,35.0,29.0,70.0,12.0,False,2023-10-02,0.1714
ITM_000692046,ORD_00115509,STR_009,SKU_0172,Packaged Food,2,126.0,98.0,252.0,56.0,False,2023-05-24,0.2222
ITM_000045807,ORD_00007682,STR_009,SKU_0109,Dairy & Eggs,1,148.0,124.0,148.0,24.0,False,2023-01-08,0.1622
ITM_002691028,ORD_00448558,STR_004,SKU_0161,Packaged Food,1,35.0,27.0,35.0,8.0,False,2024-06-23,0.2286
ITM_001008239,ORD_00168146,STR_001,SKU_0048,Fruits & Vegetables,1,89.0,73.0,89.0,16.0,False,2023-08-04,0.1798
ITM_001571940,ORD_00262026,STR_008,SKU_0324,Household,1,269.0,204.0,269.0,65.0,False,2023-11-12,0.2416
ITM_000582979,ORD_00097339,STR_004,SKU_0085,Dairy & Eggs,3,54.0,45.0,162.0,27.0,False,2023-04-29,0.1667
ITM_002526749,ORD_00421128,STR_004,SKU_0255,Personal Care,1,148.0,107.0,148.0,41.0,False,2024-05-15,0.277
ITM_002618889,ORD_00436429,STR_001,SKU_0278,Personal Care,1,345.0,248.0,345.0,97.0,False,2024-06-06,0.2812
ITM_002092789,ORD_00348849,STR_003,SKU_0016,Fruits & Vegetables,1,48.0,39.0,48.0,9.0,False,2024-02-11,0.1875
ITM_001111145,ORD_00185284,STR_008,SKU_0236,Beverages,2,41.0,33.0,82.0,16.0,False,2023-08-25,0.1951
ITM_001867171,ORD_00311212,STR_006,SKU_0171,Packaged Food,3,240.0,187.0,720.0,159.0,False,2023-12-31,0.2208
ITM_001380417,ORD_00230162,STR_005,SKU_0249,Personal Care,1,74.0,53.0,74.0,21.0,False,2023-10-15,0.2838
ITM_000225295,ORD_00037645,STR_009,SKU_0151,Packaged Food,2,196.0,153.0,392.0,86.0,False,2023-02-11,0.2194
ITM_001395046,ORD_00232609,STR_007,SKU_0050,Fruits & Vegetables,1,35.0,29.0,35.0,6.0,False,2023-10-17,0.1714
ITM_001159370,ORD_00193307,STR_010,SKU_0247,Beverages,2,98.0,78.0,196.0,40.0,False,2023-09-04,0.2041
ITM_000549131,ORD_00091662,STR_002,SKU_0033,Fruits & Vegetables,2,63.0,52.0,126.0,22.0,False,2023-04-22,0.1746
ITM_000981449,ORD_00163739,STR_005,SKU_0099,Dairy & Eggs,2,170.0,143.0,340.0,54.0,False,2023-07-29,0.1588
ITM_001886742,ORD_00314465,STR_002,SKU_0295,Personal Care,2,89.0,64.0,178.0,50.0,False,2024-01-04,0.2809
ITM_001926886,ORD_00321059,STR_002,SKU_0223,Beverages,1,161.0,129.0,161.0,32.0,False,2024-01-11,0.1988
ITM_002644924,ORD_00440863,STR_004,SKU_0045,Fruits & Vegetables,1,68.0,56.0,68.0,12.0,False,2024-06-12,0.1765
ITM_000390398,ORD_00065167,STR_002,SKU_0277,Personal Care,1,10.0,7.0,10.0,3.0,False,2023-03-19,0.3
ITM_000037106,ORD_00006244,STR_007,SKU_0083,Dairy & Eggs,1,108.0,91.0,108.0,17.0,False,2023-01-07,0.1574
ITM_000581810,ORD_00097150,STR_002,SKU_0008,Fruits & Vegetables,2,51.0,42.0,102.0,18.0,False,2023-04-29,0.1765
ITM_000550530,ORD_00091898,STR_005,SKU_0364,Household,2,177.0,135.0,354.0,84.0,False,2023-04-22,0.2373
ITM_002351954,ORD_00391943,STR_006,SKU_0124,Dairy & Eggs,1,80.0,67.0,80.0,13.0,False,2024-04-06,0.1625
ITM_001752377,ORD_00292043,STR_001,SKU_0174,Packaged Food,1,116.0,90.0,116.0,26.0,False,2023-12-11,0.2241
ITM_000430089,ORD_00071871,STR_006,SKU_0079,Dairy & Eggs,1,99.0,83.0,99.0,16.0,False,2023-03-27,0.1616
ITM_000215107,ORD_00035968,STR_008,SKU_0128,Packaged Food,2,48.0,37.0,96.0,22.0,False,2023-02-09,0.2292
ITM_002399652,ORD_00399965,STR_009,SKU_0108,Dairy & Eggs,3,61.0,51.0,183.0,30.0,False,2024-04-16,0.1639
ITM_000848797,ORD_00141580,STR_002,SKU_0471,Snacks & Confectionery,1,67.0,46.0,67.0,21.0,False,2023-07-01,0.3134
ITM_000722988,ORD_00120647,STR_003,SKU_0055,Fruits & Vegetables,1,50.0,41.0,50.0,9.0,False,2023-06-01,0.18
ITM_001265307,ORD_00211006,STR_006,SKU_0017,Fruits & Vegetables,2,15.0,12.0,30.0,6.0,False,2023-09-27,0.2
ITM_002213205,ORD_00368800,STR_008,SKU_0330,Household,2,127.0,97.0,254.0,60.0,False,2024-03-07,0.2362
ITM_001459231,ORD_00243388,STR_005,SKU_0063,Dairy & Eggs,2,37.0,31.0,74.0,12.0,False,2023-10-27,0.1622
ITM_000198893,ORD_00033244,STR_010,SKU_0003,Fruits & Vegetables,1,77.0,63.0,77.0,14.0,False,2023-02-05,0.1818
ITM_001624755,ORD_00270828,STR_006,SKU_0026,Fruits & Vegetables,1,72.0,59.0,72.0,13.0,False,2023-11-20,0.1806
ITM_000426875,ORD_00071328,STR_009,SKU_0142,Packaged Food,1,88.0,69.0,88.0,19.0,False,2023-03-26,0.2159
ITM_002348837,ORD_00391424,STR_001,SKU_0156,Packaged Food,1,82.0,64.0,82.0,18.0,False,2024-04-06,0.2195
ITM_002418480,ORD_00403097,STR_009,SKU_0272,Personal Care,1,144.0,104.0,144.0,40.0,False,2024-04-20,0.2778
ITM_001041301,ORD_00173687,STR_010,SKU_0007,Fruits & Vegetables,1,25.0,20.0,25.0,5.0,False,2023-08-10,0.2
ITM_001301725,ORD_00217123,STR_001,SKU_0195,Beverages,1,95.0,76.0,95.0,19.0,False,2023-10-04,0.2
ITM_000217923,ORD_00036441,STR_005,SKU_0350,Household,1,188.0,143.0,188.0,45.0,False,2023-02-10,0.2394
ITM_002641511,ORD_00440267,STR_004,SKU_0052,Fruits & Vegetables,2,54.0,44.0,108.0,20.0,False,2024-06-11,0.1852
ITM_000598855,ORD_00099980,STR_008,SKU_0388,Baby & Kids,3,371.0,260.0,1113.0,333.0,False,2023-05-02,0.2992
ITM_000704325,ORD_00117570,STR_008,SKU_0135,Packaged Food,1,63.0,49.0,63.0,14.0,False,2023-05-27,0.2222
ITM_000714381,ORD_00119221,STR_001,SKU_0227,Beverages,2,108.0,86.0,216.0,44.0,False,2023-05-30,0.2037
ITM_002705688,ORD_00450970,STR_010,SKU_0357,Household,1,166.0,126.0,166.0,40.0,False,2024-06-26,0.241
ITM_000270594,ORD_00045184,STR_006,SKU_0189,Beverages,3,127.0,102.0,381.0,75.0,False,2023-02-21,0.1969
ITM_002391145,ORD_00398537,STR_009,SKU_0109,Dairy & Eggs,1,148.0,124.0,148.0,24.0,False,2024-04-14,0.1622
ITM_001274002,ORD_00212450,STR_007,SKU_0230,Beverages,1,72.0,58.0,72.0,14.0,False,2023-09-29,0.1944
ITM_001903649,ORD_00317271,STR_001,SKU_0088,Dairy & Eggs,2,20.0,17.0,40.0,6.0,False,2024-01-07,0.15
ITM_002352845,ORD_00392099,STR_007,SKU_0304,Personal Care,1,237.0,171.0,237.0,66.0,False,2024-04-06,0.2785
ITM_001112344,ORD_00185488,STR_001,SKU_0153,Packaged Food,2,14.0,11.0,28.0,6.0,False,2023-08-26,0.2143
ITM_002538789,ORD_00423163,STR_005,SKU_0058,Fruits & Vegetables,2,61.0,50.0,122.0,22.0,False,2024-05-18,0.1803
ITM_000770330,ORD_00128481,STR_001,SKU_0023,Fruits & Vegetables,1,52.0,43.0,52.0,9.0,False,2023-06-12,0.1731
ITM_001689551,ORD_00281621,STR_003,SKU_0010,Fruits & Vegetables,2,17.0,14.0,34.0,6.0,False,2023-11-30,0.1765
ITM_001016957,ORD_00169606,STR_008,SKU_0131,Packaged Food,1,140.0,109.0,140.0,31.0,False,2023-08-05,0.2214
ITM_000053482,ORD_00008954,STR_004,SKU_0129,Packaged Food,2,54.0,42.0,108.0,24.0,False,2023-01-10,0.2222
ITM_002467010,ORD_00411152,STR_001,SKU_0036,Fruits & Vegetables,1,38.0,31.0,38.0,7.0,False,2024-05-01,0.1842
ITM_001894955,ORD_00315813,STR_007,SKU_0028,Fruits & Vegetables,1,76.0,62.0,76.0,14.0,False,2024-01-05,0.1842
ITM_001224041,ORD_00204118,STR_006,SKU_0217,Beverages,1,115.0,92.0,115.0,23.0,False,2023-09-18,0.2
ITM_001343536,ORD_00224031,STR_002,SKU_0071,Dairy & Eggs,1,42.0,35.0,42.0,7.0,False,2023-10-10,0.1667
ITM_002716820,ORD_00452834,STR_008,SKU_0113,Dairy & Eggs,4,61.0,51.0,244.0,40.0,False,2024-06-29,0.1639
ITM_000146797,ORD_00024568,STR_001,SKU_0304,Personal Care,3,237.0,171.0,711.0,198.0,False,2023-01-27,0.2785
ITM_000744507,ORD_00124213,STR_002,SKU_0074,Dairy & Eggs,1,82.0,69.0,82.0,13.0,False,2023-06-06,0.1585
ITM_000339041,ORD_00056626,STR_004,SKU_0047,Fruits & Vegetables,1,57.0,47.0,57.0,10.0,False,2023-03-08,0.1754
ITM_002538851,ORD_00423173,STR_005,SKU_0218,Beverages,1,62.0,50.0,62.0,12.0,False,2024-05-18,0.1935
ITM_001406153,ORD_00234436,STR_006,SKU_0314,Household,1,119.0,90.0,119.0,29.0,False,2023-10-19,0.2437
ITM_000046090,ORD_00007728,STR_010,SKU_0063,Dairy & Eggs,2,37.0,31.0,74.0,12.0,False,2023-01-08,0.1622
ITM_000941467,ORD_00157067,STR_009,SKU_0057,Fruits & Vegetables,3,50.0,41.0,150.0,27.0,False,2023-07-20,0.18
ITM_002268354,ORD_00377969,STR_006,SKU_0018,Fruits & Vegetables,1,31.0,25.0,31.0,6.0,False,2024-03-19,0.1935
ITM_000739665,ORD_00123415,STR_010,SKU_0393,Baby & Kids,2,704.0,493.0,1408.0,422.0,False,2023-06-04,0.2997
ITM_000258956,ORD_00043235,STR_001,SKU_0498,Snacks & Confectionery,1,71.0,48.0,71.0,23.0,False,2023-02-19,0.3239
ITM_000465191,ORD_00077675,STR_010,SKU_0290,Personal Care,1,47.0,34.0,47.0,13.0,False,2023-04-03,0.2766
ITM_000064525,ORD_00010815,STR_006,SKU_0164,Packaged Food,3,222.0,173.0,666.0,147.0,False,2023-01-12,0.2207
ITM_000335140,ORD_00055968,STR_004,SKU_0052,Fruits & Vegetables,1,54.0,44.0,54.0,10.0,False,2023-03-07,0.1852
ITM_000814862,ORD_00135922,STR_009,SKU_0409,Baby & Kids,3,159.0,111.0,477.0,144.0,False,2023-06-22,0.3019
ITM_001854654,ORD_00309112,STR_006,SKU_0161,Packaged Food,4,35.0,27.0,140.0,32.0,False,2023-12-29,0.2286
ITM_000286119,ORD_00047816,STR_003,SKU_0378,Baby & Kids,4,462.0,323.0,1848.0,556.0,False,2023-02-25,0.3009
ITM_001817666,ORD_00302891,STR_001,SKU_0101,Dairy & Eggs,3,103.0,87.0,309.0,48.0,False,2023-12-23,0.1553
ITM_002154594,ORD_00359093,STR_004,SKU_0380,Baby & Kids,1,508.0,356.0,508.0,152.0,False,2024-02-24,0.2992
ITM_001419529,ORD_00236694,STR_005,SKU_0037,Fruits & Vegetables,1,45.0,37.0,45.0,8.0,False,2023-10-21,0.1778
ITM_000297934,ORD_00049752,STR_004,SKU_0274,Personal Care,2,50.0,36.0,100.0,28.0,False,2023-02-27,0.28
ITM_000716226,ORD_00119527,STR_005,SKU_0059,Fruits & Vegetables,2,50.0,41.0,100.0,18.0,False,2023-05-30,0.18
ITM_001835481,ORD_00305879,STR_009,SKU_0384,Baby & Kids,1,263.0,184.0,263.0,79.0,False,2023-12-25,0.3004
ITM_001926272,ORD_00320959,STR_010,SKU_0053,Fruits & Vegetables,1,29.0,24.0,29.0,5.0,False,2024-01-10,0.1724
ITM_000303951,ORD_00050773,STR_007,SKU_0261,Personal Care,1,10.0,7.0,10.0,3.0,False,2023-02-28,0.3
ITM_002424733,ORD_00404127,STR_010,SKU_0219,Beverages,2,159.0,127.0,318.0,64.0,False,2024-04-21,0.2013
ITM_001732604,ORD_00288762,STR_009,SKU_0038,Fruits & Vegetables,1,40.0,33.0,40.0,7.0,False,2023-12-07,0.175
ITM_002146544,ORD_00357741,STR_006,SKU_0207,Beverages,1,10.0,8.0,10.0,2.0,False,2024-02-22,0.2
